Start date;End date;Biomass [MWh] Calculated resolutions;Hydropower [MWh] Calculated resolutions;Wind onshore [MWh] Calculated resolutions;Photovoltaics [MWh] Calculated resolutions;Other renewable [MWh] Calculated resolutions;Nuclear [MWh] Calculated resolutions;Hard coal [MWh] Calculated resolutions;Fossil gas [MWh] Calculated resolutions;Hydro pumped storage [MWh] Calculated resolutions;Other conventional [MWh] Calculated resolutions
Jul 30, 2020 8:00 PM;Jul 30, 2020 9:00 PM;577.00;656.00;21.75;80.25;12.00;1,286.00;269.25;83.00;1,519.75;126.00
Jul 30, 2020 9:00 PM;Jul 30, 2020 10:00 PM;577.00;619.00;38.00;0.00;12.00;1,284.00;257.75;83.00;1,389.75;126.00
Jul 30, 2020 10:00 PM;Jul 30, 2020 11:00 PM;577.00;576.25;69.25;0.00;12.00;1,281.25;246.25;83.00;1,056.25;126.00
Jul 30, 2020 11:00 PM;Jul 31, 2020 12:00 AM;577.00;490.25;139.75;0.00;12.00;1,277.25;244.50;60.50;249.50;126.00
Jul 31, 2020 12:00 AM;Jul 31, 2020 1:00 AM;577.00;447.00;141.75;0.00;12.00;1,285.50;204.75;19.00;69.75;126.00
Jul 31, 2020 1:00 AM;Jul 31, 2020 2:00 AM;577.00;402.75;124.00;0.00;12.00;1,290.00;193.00;19.00;91.50;126.00
Jul 31, 2020 2:00 AM;Jul 31, 2020 3:00 AM;577.00;398.25;95.00;0.00;12.00;1,294.25;185.00;19.00;188.25;126.00
Jul 31, 2020 3:00 AM;Jul 31, 2020 4:00 AM;577.00;403.50;87.75;0.00;12.00;1,294.25;182.50;19.00;108.75;126.00
Jul 31, 2020 4:00 AM;Jul 31, 2020 5:00 AM;577.00;440.00;64.25;0.00;12.00;1,295.50;184.75;19.00;50.25;126.00
Jul 31, 2020 5:00 AM;Jul 31, 2020 6:00 AM;577.00;467.50;42.75;0.00;12.00;1,295.00;193.75;19.00;61.00;126.00
Jul 31, 2020 6:00 AM;Jul 31, 2020 7:00 AM;577.00;567.75;50.50;101.25;12.00;1,294.75;227.25;19.00;265.00;126.00
Jul 31, 2020 7:00 AM;Jul 31, 2020 8:00 AM;577.00;557.25;50.50;583.75;12.00;1,295.25;248.50;19.00;353.00;126.00
Jul 31, 2020 8:00 AM;Jul 31, 2020 9:00 AM;577.00;558.00;44.75;1,450.25;12.00;1,297.50;255.25;19.00;640.00;126.00
Jul 31, 2020 9:00 AM;Jul 31, 2020 10:00 AM;577.00;573.75;17.25;2,379.50;12.00;1,294.50;261.00;19.00;348.50;126.00
Jul 31, 2020 10:00 AM;Jul 31, 2020 11:00 AM;577.00;581.00;6.00;3,136.50;12.00;1,288.00;268.00;19.00;265.00;126.00
Jul 31, 2020 11:00 AM;Jul 31, 2020 12:00 PM;577.00;517.25;10.25;3,652.75;12.00;1,284.75;264.25;15.25;156.25;126.00
Jul 31, 2020 12:00 PM;Jul 31, 2020 1:00 PM;577.00;428.75;7.25;3,927.00;12.00;1,283.00;265.75;9.00;119.00;126.00
Jul 31, 2020 1:00 PM;Jul 31, 2020 2:00 PM;577.00;454.50;8.75;3,970.75;12.00;1,280.50;269.50;9.00;79.00;126.00
Jul 31, 2020 2:00 PM;Jul 31, 2020 3:00 PM;577.00;493.50;9.00;3,828.75;12.00;1,279.50;271.00;9.00;222.50;126.00
Jul 31, 2020 3:00 PM;Jul 31, 2020 4:00 PM;577.00;496.00;8.50;3,455.75;12.00;1,280.00;270.75;9.00;113.25;126.00
Jul 31, 2020 4:00 PM;Jul 31, 2020 5:00 PM;577.00;516.00;11.25;2,887.00;12.00;1,279.50;271.75;9.00;109.00;126.00
Jul 31, 2020 5:00 PM;Jul 31, 2020 6:00 PM;577.00;586.00;13.25;2,107.75;12.00;1,275.00;276.50;9.00;624.75;126.00
Jul 31, 2020 6:00 PM;Jul 31, 2020 7:00 PM;577.00;641.25;12.00;1,218.50;12.00;1,276.75;279.50;9.00;1,241.25;126.00
Jul 31, 2020 7:00 PM;Jul 31, 2020 8:00 PM;577.00;642.50;27.50;454.50;12.00;1,276.00;280.25;9.00;1,975.75;126.00
Jul 31, 2020 8:00 PM;Jul 31, 2020 9:00 PM;577.00;712.00;90.50;75.25;12.00;1,277.75;270.00;9.00;1,787.50;126.00
Jul 31, 2020 9:00 PM;Jul 31, 2020 10:00 PM;577.00;610.25;114.50;0.00;12.00;1,275.25;253.75;9.00;1,343.00;126.00
Jul 31, 2020 10:00 PM;Jul 31, 2020 11:00 PM;577.00;479.00;120.25;0.00;12.00;1,273.50;239.00;9.00;645.50;126.00
Jul 31, 2020 11:00 PM;Aug 1, 2020 12:00 AM;577.00;454.50;173.50;0.00;12.00;1,276.50;225.50;9.00;169.00;126.00
Aug 1, 2020 12:00 AM;Aug 1, 2020 1:00 AM;577.00;517.00;235.25;0.00;12.00;1,281.75;206.50;8.75;95.25;126.00
Aug 1, 2020 1:00 AM;Aug 1, 2020 2:00 AM;577.00;451.00;216.00;0.00;12.00;1,286.00;196.00;0.25;25.25;126.00
Aug 1, 2020 2:00 AM;Aug 1, 2020 3:00 AM;577.00;438.50;210.00;0.00;12.00;1,287.00;187.00;0.00;1.75;126.00
Aug 1, 2020 3:00 AM;Aug 1, 2020 4:00 AM;577.00;488.25;189.50;0.00;12.00;1,289.25;201.25;0.00;13.25;126.00
Aug 1, 2020 4:00 AM;Aug 1, 2020 5:00 AM;577.00;460.50;176.75;0.00;12.00;1,288.75;358.75;0.00;0.50;126.00
Aug 1, 2020 5:00 AM;Aug 1, 2020 6:00 AM;577.00;414.50;205.25;0.00;12.00;1,289.25;422.25;0.00;216.75;126.00
Aug 1, 2020 6:00 AM;Aug 1, 2020 7:00 AM;577.00;415.75;162.00;102.25;12.00;1,290.75;547.50;0.00;335.00;126.00
Aug 1, 2020 7:00 AM;Aug 1, 2020 8:00 AM;577.00;448.50;136.50;575.25;12.00;1,290.25;463.50;4.50;336.75;126.00
Aug 1, 2020 8:00 AM;Aug 1, 2020 9:00 AM;577.00;428.75;71.00;1,359.25;12.00;1,291.00;446.75;16.25;237.50;126.00
Aug 1, 2020 9:00 AM;Aug 1, 2020 10:00 AM;577.00;478.75;44.00;2,138.50;12.00;1,288.50;458.25;19.00;322.75;126.00
Aug 1, 2020 10:00 AM;Aug 1, 2020 11:00 AM;577.00;449.25;47.25;2,775.00;12.00;1,284.50;424.50;19.00;264.75;126.00
Aug 1, 2020 11:00 AM;Aug 1, 2020 12:00 PM;577.00;445.25;54.25;3,140.25;12.00;1,281.50;222.00;19.50;88.25;126.00
Aug 1, 2020 12:00 PM;Aug 1, 2020 1:00 PM;577.00;433.50;80.50;3,307.25;12.00;1,279.25;226.25;9.25;54.50;126.00
Aug 1, 2020 1:00 PM;Aug 1, 2020 2:00 PM;577.00;463.75;95.00;3,156.75;12.00;1,281.50;224.00;4.50;47.00;126.00
Aug 1, 2020 2:00 PM;Aug 1, 2020 3:00 PM;577.00;414.25;112.00;2,984.25;12.00;1,282.00;222.00;7.25;91.00;126.00
Aug 1, 2020 3:00 PM;Aug 1, 2020 4:00 PM;577.00;506.50;127.00;2,379.50;12.00;1,280.75;215.00;1.00;185.00;126.00
Aug 1, 2020 4:00 PM;Aug 1, 2020 5:00 PM;577.00;456.50;181.50;1,920.75;12.00;1,281.25;194.75;0.00;259.50;126.00
Aug 1, 2020 5:00 PM;Aug 1, 2020 6:00 PM;577.00;469.25;229.75;1,574.25;12.00;1,281.50;204.25;0.00;242.50;126.00
Aug 1, 2020 6:00 PM;Aug 1, 2020 7:00 PM;577.00;502.25;220.00;978.50;12.00;1,276.50;217.00;13.25;369.25;126.00
Aug 1, 2020 7:00 PM;Aug 1, 2020 8:00 PM;577.00;485.75;138.00;418.00;12.00;1,277.50;213.00;30.00;791.75;126.00
Aug 1, 2020 8:00 PM;Aug 1, 2020 9:00 PM;577.00;473.25;110.50;56.75;12.00;1,278.50;208.00;30.00;558.75;126.00
Aug 1, 2020 9:00 PM;Aug 1, 2020 10:00 PM;577.00;612.50;75.50;0.00;12.00;1,279.25;203.50;30.00;975.00;126.00
Aug 1, 2020 10:00 PM;Aug 1, 2020 11:00 PM;577.00;617.50;82.50;0.00;12.00;1,279.25;195.75;30.00;992.75;126.00
Aug 1, 2020 11:00 PM;Aug 2, 2020 12:00 AM;577.00;503.75;101.75;0.00;12.00;1,279.00;187.00;30.00;399.00;126.00
Aug 2, 2020 12:00 AM;Aug 2, 2020 1:00 AM;577.00;502.75;103.75;0.00;12.00;1,280.75;370.50;7.75;144.75;126.00
Aug 2, 2020 1:00 AM;Aug 2, 2020 2:00 AM;577.00;507.00;157.50;0.00;12.00;1,282.50;463.75;0.00;55.00;126.00
Aug 2, 2020 2:00 AM;Aug 2, 2020 3:00 AM;577.00;443.75;100.75;0.00;12.00;1,282.50;493.50;0.00;34.25;126.00
Aug 2, 2020 3:00 AM;Aug 2, 2020 4:00 AM;577.00;496.75;392.50;0.00;12.00;1,280.50;442.25;0.00;40.50;126.00
Aug 2, 2020 4:00 AM;Aug 2, 2020 5:00 AM;577.00;563.00;490.50;0.00;12.00;1,282.25;405.50;0.00;21.50;126.00
Aug 2, 2020 5:00 AM;Aug 2, 2020 6:00 AM;577.00;480.50;378.50;0.00;12.00;1,281.25;406.50;0.00;38.50;126.00
Aug 2, 2020 6:00 AM;Aug 2, 2020 7:00 AM;577.00;477.50;460.75;63.75;12.00;1,281.00;405.00;0.00;8.00;126.00
Aug 2, 2020 7:00 AM;Aug 2, 2020 8:00 AM;577.00;624.25;440.75;308.75;12.00;1,281.25;369.25;0.00;8.00;126.00
Aug 2, 2020 8:00 AM;Aug 2, 2020 9:00 AM;577.00;476.75;278.50;687.25;12.00;1,281.00;166.50;0.00;5.25;126.00
Aug 2, 2020 9:00 AM;Aug 2, 2020 10:00 AM;577.00;568.00;203.25;1,092.25;12.00;1,280.75;165.25;0.00;0.75;126.00
Aug 2, 2020 10:00 AM;Aug 2, 2020 11:00 AM;577.00;553.00;210.00;1,264.50;12.00;1,281.75;176.75;0.00;8.25;126.00
Aug 2, 2020 11:00 AM;Aug 2, 2020 12:00 PM;577.00;469.50;198.25;1,263.25;12.00;1,282.00;192.50;0.00;26.25;126.00
Aug 2, 2020 12:00 PM;Aug 2, 2020 1:00 PM;577.00;504.25;140.25;1,453.00;12.00;1,281.25;173.25;0.00;35.75;126.00
Aug 2, 2020 1:00 PM;Aug 2, 2020 2:00 PM;577.00;493.25;115.75;1,395.75;12.00;1,279.25;159.75;0.00;40.75;126.00
Aug 2, 2020 2:00 PM;Aug 2, 2020 3:00 PM;577.00;562.50;129.25;1,356.00;12.00;1,277.75;168.00;0.00;64.25;126.00
Aug 2, 2020 3:00 PM;Aug 2, 2020 4:00 PM;577.00;530.25;143.25;1,070.75;12.00;1,279.25;162.50;0.00;162.50;126.00
Aug 2, 2020 4:00 PM;Aug 2, 2020 5:00 PM;577.00;542.75;126.25;739.50;12.00;1,281.75;157.75;0.00;98.75;126.00
Aug 2, 2020 5:00 PM;Aug 2, 2020 6:00 PM;577.00;616.25;78.75;583.75;12.00;1,280.00;167.75;13.00;110.50;126.00
Aug 2, 2020 6:00 PM;Aug 2, 2020 7:00 PM;577.00;593.00;42.75;467.00;12.00;1,280.00;182.75;28.50;257.25;126.00
Aug 2, 2020 7:00 PM;Aug 2, 2020 8:00 PM;577.00;543.50;30.00;231.00;12.00;1,280.25;191.75;29.00;60.75;126.00
Aug 2, 2020 8:00 PM;Aug 2, 2020 9:00 PM;577.00;660.00;48.25;50.75;12.00;1,281.75;190.50;29.00;317.25;126.00
Aug 2, 2020 9:00 PM;Aug 2, 2020 10:00 PM;577.00;577.25;23.75;0.00;12.00;1,280.25;193.50;29.00;646.00;126.00
Aug 2, 2020 10:00 PM;Aug 2, 2020 11:00 PM;577.00;573.50;28.00;0.00;12.00;1,279.50;188.75;29.00;632.50;126.00
Aug 2, 2020 11:00 PM;Aug 3, 2020 12:00 AM;577.00;552.25;55.25;0.00;12.00;1,277.75;177.25;29.00;268.50;126.00
Aug 3, 2020 12:00 AM;Aug 3, 2020 1:00 AM;577.00;566.75;54.25;0.00;12.00;1,279.50;165.00;29.00;137.50;126.00
Aug 3, 2020 1:00 AM;Aug 3, 2020 2:00 AM;577.00;531.00;68.50;0.00;12.00;1,279.75;157.75;29.00;75.00;126.00
Aug 3, 2020 2:00 AM;Aug 3, 2020 3:00 AM;577.00;633.50;81.00;0.00;12.00;1,281.00;153.50;29.00;60.00;126.00
Aug 3, 2020 3:00 AM;Aug 3, 2020 4:00 AM;577.00;527.50;117.25;0.00;12.00;1,286.75;155.75;29.00;54.75;126.00
Aug 3, 2020 4:00 AM;Aug 3, 2020 5:00 AM;577.00;552.25;99.75;0.00;12.00;1,289.50;157.50;29.00;116.25;126.00
Aug 3, 2020 5:00 AM;Aug 3, 2020 6:00 AM;577.00;544.00;102.00;0.00;12.00;1,290.50;176.25;29.00;114.50;126.00
Aug 3, 2020 6:00 AM;Aug 3, 2020 7:00 AM;577.00;640.75;81.25;39.50;12.00;1,293.00;210.50;26.25;160.75;126.00
Aug 3, 2020 7:00 AM;Aug 3, 2020 8:00 AM;577.00;625.75;58.50;299.25;12.00;1,292.50;241.50;27.75;304.50;126.00
Aug 3, 2020 8:00 AM;Aug 3, 2020 9:00 AM;577.00;653.25;27.75;726.50;12.00;1,293.75;247.75;29.00;909.75;126.00
Aug 3, 2020 9:00 AM;Aug 3, 2020 10:00 AM;577.00;617.75;19.25;1,132.25;12.00;1,290.50;261.75;28.75;232.00;126.00
Aug 3, 2020 10:00 AM;Aug 3, 2020 11:00 AM;577.00;592.75;23.75;1,340.75;12.00;1,290.00;279.25;28.00;137.25;126.00
Aug 3, 2020 11:00 AM;Aug 3, 2020 12:00 PM;577.00;679.00;33.25;1,349.50;12.00;1,289.75;282.00;27.00;423.50;126.00
Aug 3, 2020 12:00 PM;Aug 3, 2020 1:00 PM;577.00;628.00;70.00;1,451.75;12.00;1,292.50;274.50;27.75;585.50;126.00
Aug 3, 2020 1:00 PM;Aug 3, 2020 2:00 PM;577.00;621.00;157.75;1,371.25;12.00;1,293.00;271.50;28.00;285.00;126.00
Aug 3, 2020 2:00 PM;Aug 3, 2020 3:00 PM;577.00;541.25;160.50;1,185.50;12.00;1,292.00;259.75;22.50;270.75;126.00
Aug 3, 2020 3:00 PM;Aug 3, 2020 4:00 PM;577.00;590.00;180.50;967.25;12.00;1,293.00;248.00;7.00;275.00;126.00
Aug 3, 2020 4:00 PM;Aug 3, 2020 5:00 PM;577.00;569.50;215.25;685.25;12.00;1,290.75;252.25;18.75;228.00;126.00
Aug 3, 2020 5:00 PM;Aug 3, 2020 6:00 PM;577.00;574.50;132.75;389.75;12.00;1,286.75;257.75;29.00;263.75;126.00
Aug 3, 2020 6:00 PM;Aug 3, 2020 7:00 PM;577.00;599.50;157.50;223.25;12.00;1,288.25;266.25;29.00;450.25;126.00
Aug 3, 2020 7:00 PM;Aug 3, 2020 8:00 PM;577.00;591.25;186.50;80.25;12.00;1,289.75;260.50;29.00;819.75;126.00
Aug 3, 2020 8:00 PM;Aug 3, 2020 9:00 PM;577.00;675.75;181.00;6.25;12.00;1,290.00;243.50;29.00;975.75;126.00
Aug 3, 2020 9:00 PM;Aug 3, 2020 10:00 PM;577.00;575.00;128.25;0.00;12.00;1,288.50;229.50;29.00;262.00;126.00
Aug 3, 2020 10:00 PM;Aug 3, 2020 11:00 PM;577.00;649.25;96.50;0.00;12.00;1,291.25;209.25;29.00;655.00;126.00
Aug 3, 2020 11:00 PM;Aug 4, 2020 12:00 AM;577.00;517.75;89.50;0.00;12.00;1,294.50;194.50;29.00;176.75;126.00
Aug 4, 2020 12:00 AM;Aug 4, 2020 1:00 AM;577.00;532.75;97.75;0.00;12.00;1,296.50;177.75;29.00;164.00;126.00
Aug 4, 2020 1:00 AM;Aug 4, 2020 2:00 AM;577.00;544.50;125.75;0.00;12.00;1,297.50;172.00;29.00;77.00;126.00
Aug 4, 2020 2:00 AM;Aug 4, 2020 3:00 AM;577.00;534.25;140.50;0.00;12.00;1,298.25;170.25;29.00;80.75;126.00
Aug 4, 2020 3:00 AM;Aug 4, 2020 4:00 AM;577.00;550.50;168.25;0.00;12.00;1,299.25;162.50;29.00;131.75;126.00
Aug 4, 2020 4:00 AM;Aug 4, 2020 5:00 AM;577.00;594.25;144.25;0.00;12.00;1,298.50;179.50;29.00;162.75;126.00
Aug 4, 2020 5:00 AM;Aug 4, 2020 6:00 AM;577.00;660.50;128.00;0.00;12.00;1,298.00;200.50;29.00;182.25;126.00
Aug 4, 2020 6:00 AM;Aug 4, 2020 7:00 AM;577.00;666.25;121.50;24.00;12.00;1,295.50;234.25;29.00;201.25;126.00
Aug 4, 2020 7:00 AM;Aug 4, 2020 8:00 AM;577.00;656.50;128.25;249.50;12.00;1,296.25;255.50;29.00;835.50;126.00
Aug 4, 2020 8:00 AM;Aug 4, 2020 9:00 AM;577.00;726.50;91.25;670.50;12.00;1,295.00;264.75;29.00;961.25;126.00
Aug 4, 2020 9:00 AM;Aug 4, 2020 10:00 AM;577.00;733.50;59.50;1,211.75;12.00;1,297.25;261.50;29.00;732.75;126.00
Aug 4, 2020 10:00 AM;Aug 4, 2020 11:00 AM;577.00;712.75;39.25;1,753.75;12.00;1,294.50;257.25;29.00;181.00;126.00
Aug 4, 2020 11:00 AM;Aug 4, 2020 12:00 PM;577.00;705.75;42.25;1,998.25;12.00;1,289.25;259.50;28.75;39.25;126.00
Aug 4, 2020 12:00 PM;Aug 4, 2020 1:00 PM;577.00;757.75;34.00;1,849.50;12.00;1,292.00;257.75;29.00;175.25;126.00
Aug 4, 2020 1:00 PM;Aug 4, 2020 2:00 PM;577.00;670.75;26.25;1,720.75;12.00;1,294.25;259.50;29.00;145.25;126.00
Aug 4, 2020 2:00 PM;Aug 4, 2020 3:00 PM;577.00;773.00;34.25;1,545.75;12.00;1,294.00;273.25;29.00;62.00;126.00
Aug 4, 2020 3:00 PM;Aug 4, 2020 4:00 PM;577.00;746.25;26.75;1,397.00;12.00;1,294.75;269.50;29.00;17.50;126.00
Aug 4, 2020 4:00 PM;Aug 4, 2020 5:00 PM;577.00;715.00;22.00;1,316.50;12.00;1,294.25;257.50;29.00;28.00;164.75
Aug 4, 2020 5:00 PM;Aug 4, 2020 6:00 PM;577.00;764.25;14.00;1,283.50;12.00;1,294.25;255.25;29.00;302.50;126.00
Aug 4, 2020 6:00 PM;Aug 4, 2020 7:00 PM;577.00;798.25;19.75;863.50;12.00;1,294.00;258.25;29.00;802.25;126.00
Aug 4, 2020 7:00 PM;Aug 4, 2020 8:00 PM;577.00;771.75;18.75;379.75;12.00;1,294.50;259.00;29.00;1,156.25;126.00
Aug 4, 2020 8:00 PM;Aug 4, 2020 9:00 PM;577.00;789.00;26.50;64.25;12.00;1,294.25;247.25;29.00;1,429.50;126.00
Aug 4, 2020 9:00 PM;Aug 4, 2020 10:00 PM;577.00;739.25;27.50;0.00;12.00;1,292.75;244.25;29.00;1,176.75;126.00
Aug 4, 2020 10:00 PM;Aug 4, 2020 11:00 PM;577.00;618.75;61.75;0.00;12.00;1,294.25;228.00;14.00;1,085.75;126.00
Aug 4, 2020 11:00 PM;Aug 5, 2020 12:00 AM;577.00;617.50;80.50;0.00;12.00;1,293.75;218.25;0.00;309.00;126.00
Aug 5, 2020 12:00 AM;Aug 5, 2020 1:00 AM;577.00;530.75;84.50;0.00;12.00;1,293.75;206.00;0.00;345.00;126.00
Aug 5, 2020 1:00 AM;Aug 5, 2020 2:00 AM;577.00;525.25;93.25;0.00;12.00;1,294.25;194.00;0.00;263.25;126.00
Aug 5, 2020 2:00 AM;Aug 5, 2020 3:00 AM;577.00;528.75;83.25;0.00;12.00;1,296.00;184.00;0.00;111.75;126.00
Aug 5, 2020 3:00 AM;Aug 5, 2020 4:00 AM;577.00;566.50;70.25;0.00;12.00;1,296.75;177.25;0.00;8.75;126.00
Aug 5, 2020 4:00 AM;Aug 5, 2020 5:00 AM;577.00;593.75;52.50;0.00;12.00;1,298.75;175.00;0.00;0.00;126.00
Aug 5, 2020 5:00 AM;Aug 5, 2020 6:00 AM;577.00;570.50;37.75;0.00;12.00;1,296.00;187.00;0.00;36.50;126.00
Aug 5, 2020 6:00 AM;Aug 5, 2020 7:00 AM;577.00;579.75;54.00;79.25;12.00;1,295.25;224.25;0.00;149.75;126.00
Aug 5, 2020 7:00 AM;Aug 5, 2020 8:00 AM;577.00;656.00;88.50;548.75;12.00;1,295.75;369.25;0.00;483.75;126.00
Aug 5, 2020 8:00 AM;Aug 5, 2020 9:00 AM;577.00;647.50;77.75;1,408.00;12.00;1,297.00;538.25;0.00;560.50;126.00
Aug 5, 2020 9:00 AM;Aug 5, 2020 10:00 AM;577.00;586.00;54.00;2,412.75;12.00;1,296.75;786.50;0.00;301.00;126.00
Aug 5, 2020 10:00 AM;Aug 5, 2020 11:00 AM;577.00;589.75;58.75;3,273.00;12.00;1,294.25;968.50;0.00;126.25;126.00
Aug 5, 2020 11:00 AM;Aug 5, 2020 12:00 PM;577.00;568.50;70.50;3,822.00;12.00;1,295.25;979.00;0.00;93.50;126.00
Aug 5, 2020 12:00 PM;Aug 5, 2020 1:00 PM;577.00;576.00;90.50;4,013.25;12.00;1,291.75;980.50;0.00;110.50;126.00
Aug 5, 2020 1:00 PM;Aug 5, 2020 2:00 PM;577.00;569.50;142.50;4,014.50;12.00;1,291.00;981.50;0.00;54.75;126.00
Aug 5, 2020 2:00 PM;Aug 5, 2020 3:00 PM;577.00;573.50;149.75;3,792.25;12.00;1,289.25;934.00;0.00;59.25;126.00
Aug 5, 2020 3:00 PM;Aug 5, 2020 4:00 PM;577.00;548.75;156.25;3,488.25;12.00;1,288.25;802.50;0.00;16.25;126.00
Aug 5, 2020 4:00 PM;Aug 5, 2020 5:00 PM;577.00;558.75;154.00;2,973.00;12.00;1,288.00;785.25;0.00;22.50;126.00
Aug 5, 2020 5:00 PM;Aug 5, 2020 6:00 PM;577.00;621.50;149.75;2,194.75;12.00;1,287.50;798.75;0.00;73.75;126.00
Aug 5, 2020 6:00 PM;Aug 5, 2020 7:00 PM;577.00;813.00;142.25;1,247.75;12.00;1,286.75;637.50;0.00;536.50;126.00
Aug 5, 2020 7:00 PM;Aug 5, 2020 8:00 PM;577.00;709.00;128.25;434.75;12.00;1,288.25;445.00;0.00;1,196.00;126.00
Aug 5, 2020 8:00 PM;Aug 5, 2020 9:00 PM;577.00;754.25;137.00;58.75;12.00;1,290.50;428.00;0.00;1,111.50;126.00
Aug 5, 2020 9:00 PM;Aug 5, 2020 10:00 PM;577.00;748.25;154.25;0.00;12.00;1,288.25;416.75;0.00;1,698.00;126.00
Aug 5, 2020 10:00 PM;Aug 5, 2020 11:00 PM;577.00;637.75;226.00;0.00;12.00;1,287.75;397.75;0.00;1,108.75;126.00
Aug 5, 2020 11:00 PM;Aug 6, 2020 12:00 AM;577.00;598.50;311.00;0.00;12.00;1,286.25;377.75;0.00;463.75;126.00
Aug 6, 2020 12:00 AM;Aug 6, 2020 1:00 AM;577.00;641.00;260.25;0.00;12.00;1,291.50;363.00;0.00;386.75;126.00
Aug 6, 2020 1:00 AM;Aug 6, 2020 2:00 AM;577.00;573.25;205.25;0.00;12.00;1,293.25;382.75;0.00;52.25;126.00
Aug 6, 2020 2:00 AM;Aug 6, 2020 3:00 AM;577.00;566.25;150.00;0.00;12.00;1,294.50;453.50;0.00;36.25;126.00
Aug 6, 2020 3:00 AM;Aug 6, 2020 4:00 AM;577.00;632.00;107.00;0.00;12.00;1,295.25;537.50;0.00;31.25;126.00
Aug 6, 2020 4:00 AM;Aug 6, 2020 5:00 AM;577.00;616.25;127.00;0.00;12.00;1,297.00;542.00;0.00;50.00;126.00
Aug 6, 2020 5:00 AM;Aug 6, 2020 6:00 AM;577.00;641.75;194.00;0.00;12.00;1,295.50;554.00;1.75;253.25;126.00
Aug 6, 2020 6:00 AM;Aug 6, 2020 7:00 AM;577.00;586.25;264.50;76.00;12.00;1,296.25;441.25;25.75;353.75;126.00
Aug 6, 2020 7:00 AM;Aug 6, 2020 8:00 AM;577.00;610.50;251.50;551.50;12.00;1,297.25;399.25;28.50;676.25;126.00
Aug 6, 2020 8:00 AM;Aug 6, 2020 9:00 AM;577.00;589.50;154.00;1,454.00;12.00;1,296.75;403.00;29.00;544.00;126.00
Aug 6, 2020 9:00 AM;Aug 6, 2020 10:00 AM;577.00;676.75;89.00;2,436.00;12.00;1,293.25;404.50;28.75;936.00;126.00
Aug 6, 2020 10:00 AM;Aug 6, 2020 11:00 AM;577.00;666.75;113.50;3,250.25;12.00;1,290.25;401.25;24.00;257.75;126.00
Aug 6, 2020 11:00 AM;Aug 6, 2020 12:00 PM;577.00;624.50;133.50;3,804.75;12.00;1,289.00;387.25;19.00;97.00;126.00
Aug 6, 2020 12:00 PM;Aug 6, 2020 1:00 PM;577.00;618.75;141.00;4,098.00;12.00;1,287.00;229.00;12.00;85.00;126.00
Aug 6, 2020 1:00 PM;Aug 6, 2020 2:00 PM;577.00;574.00;137.25;4,138.00;12.00;1,285.50;226.00;0.00;107.00;126.00
Aug 6, 2020 2:00 PM;Aug 6, 2020 3:00 PM;577.00;627.50;104.00;3,955.75;12.00;1,285.25;230.50;2.75;60.75;126.00
Aug 6, 2020 3:00 PM;Aug 6, 2020 4:00 PM;577.00;608.50;95.00;3,572.50;12.00;1,282.75;228.00;18.75;111.75;126.00
Aug 6, 2020 4:00 PM;Aug 6, 2020 5:00 PM;577.00;662.25;79.75;2,967.00;12.00;1,283.00;233.25;21.00;246.75;126.00
Aug 6, 2020 5:00 PM;Aug 6, 2020 6:00 PM;577.00;656.25;70.50;2,141.00;12.00;1,280.50;238.50;27.75;286.50;126.00
Aug 6, 2020 6:00 PM;Aug 6, 2020 7:00 PM;577.00;714.25;68.00;1,180.25;12.00;1,281.25;249.00;27.25;1,033.25;126.00
Aug 6, 2020 7:00 PM;Aug 6, 2020 8:00 PM;577.00;739.00;64.50;400.25;12.00;1,280.50;253.00;27.75;1,559.25;126.00
Aug 6, 2020 8:00 PM;Aug 6, 2020 9:00 PM;577.00;778.25;71.75;50.50;12.00;1,282.50;249.00;28.00;1,742.25;126.00
Aug 6, 2020 9:00 PM;Aug 6, 2020 10:00 PM;577.00;713.25;60.50;0.00;12.00;1,280.75;244.50;28.00;1,482.75;126.00
Aug 6, 2020 10:00 PM;Aug 6, 2020 11:00 PM;577.00;589.50;103.00;0.00;12.00;1,280.00;229.00;28.00;397.00;126.00
Aug 6, 2020 11:00 PM;Aug 7, 2020 12:00 AM;577.00;571.50;118.50;0.00;12.00;1,280.75;211.25;29.00;190.00;126.00
Aug 7, 2020 12:00 AM;Aug 7, 2020 1:00 AM;577.00;564.50;130.25;0.00;12.00;1,281.25;196.50;28.75;106.25;126.00
Aug 7, 2020 1:00 AM;Aug 7, 2020 2:00 AM;577.00;563.25;112.25;0.00;12.00;1,284.25;186.50;29.00;99.00;126.00
Aug 7, 2020 2:00 AM;Aug 7, 2020 3:00 AM;577.00;561.00;101.25;0.00;12.00;1,287.00;172.50;29.00;135.50;126.00
Aug 7, 2020 3:00 AM;Aug 7, 2020 4:00 AM;577.00;543.75;105.50;0.00;12.00;1,288.25;171.25;23.75;109.50;126.00
Aug 7, 2020 4:00 AM;Aug 7, 2020 5:00 AM;577.00;552.25;101.00;0.00;12.00;1,289.50;175.50;25.75;99.50;126.00
Aug 7, 2020 5:00 AM;Aug 7, 2020 6:00 AM;577.00;551.00;108.75;0.00;12.00;1,289.75;186.50;29.00;117.75;126.00
Aug 7, 2020 6:00 AM;Aug 7, 2020 7:00 AM;577.00;666.50;165.75;68.50;12.00;1,291.50;220.00;29.00;419.75;126.00
